interval_start_utc,interval_end_utc,market,location,location_type,lmp,energy,congestion,loss
2025-03-26 19:40:00+00:00,2025-03-26 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,43.01,38.3,2.26,2.45
2025-03-26 21:55:00+00:00,2025-03-26 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,47.81,43.47,1.3,3.04
2025-03-27 00:10:00+00:00,2025-03-27 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,67.54,63.11,0.64,3.79
2025-03-27 02:25:00+00:00,2025-03-27 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,48.6,44.42,1.65,2.53
2025-03-27 03:55:00+00:00,2025-03-27 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,46.42,42.48,1.9,2.04
2025-03-27 06:10:00+00:00,2025-03-27 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,37.52,33.1,3.23,1.19
2025-03-27 08:25:00+00:00,2025-03-27 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,38.78,34.5,3.04,1.24
2025-03-27 10:40:00+00:00,2025-03-27 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,45.02,40.8,1.98,2.24
2025-03-27 12:55:00+00:00,2025-03-27 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,45.1,38.9,3.52,2.68
2025-03-27 15:10:00+00:00,2025-03-27 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,41.36,36.33,2.85,2.18
2025-03-27 17:25:00+00:00,2025-03-27 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,36.58,32.34,2.66,1.58
2025-03-27 19:40:00+00:00,2025-03-27 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,46.71,33.72,10.86,2.13
2025-03-27 21:55:00+00:00,2025-03-27 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,40.83,36.11,2.19,2.53
2025-03-28 00:10:00+00:00,2025-03-28 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,47.05,42.61,1.5,2.94
2025-03-28 02:25:00+00:00,2025-03-28 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,50.14,46.26,1.01,2.87
2025-03-28 03:55:00+00:00,2025-03-28 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,41.73,37.64,2.36,1.73
2025-03-28 06:10:00+00:00,2025-03-28 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,39.11,35.33,2.62,1.16
2025-03-28 08:25:00+00:00,2025-03-28 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,38.91,35.11,2.64,1.16
2025-03-28 10:40:00+00:00,2025-03-28 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,55.26,52.98,-0.0,2.28
2025-03-28 12:55:00+00:00,2025-03-28 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,53.91,49.95,0.96,3.0
2025-03-28 15:10:00+00:00,2025-03-28 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,54.73,51.13,1.45,2.15
2025-03-28 17:25:00+00:00,2025-03-28 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,42.7,39.59,1.49,1.62
2025-03-28 19:40:00+00:00,2025-03-28 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,35.02,30.67,3.21,1.14
2025-03-28 21:55:00+00:00,2025-03-28 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,43.03,39.24,1.56,2.23
2025-03-29 00:10:00+00:00,2025-03-29 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,59.36,56.37,-0.0,2.99
2025-03-29 02:25:00+00:00,2025-03-29 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,40.17,36.1,2.05,2.02
2025-03-29 03:55:00+00:00,2025-03-29 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,41.19,37.67,1.9,1.62
2025-03-29 06:10:00+00:00,2025-03-29 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,34.22,30.03,2.96,1.23
2025-03-29 08:25:00+00:00,2025-03-29 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,35.1,31.0,2.67,1.43
2025-03-29 10:40:00+00:00,2025-03-29 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,40.65,37.18,1.76,1.71
2025-03-29 12:55:00+00:00,2025-03-29 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,38.9,35.13,2.12,1.65
2025-03-29 15:10:00+00:00,2025-03-29 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,43.55,40.61,1.23,1.71
2025-03-29 17:25:00+00:00,2025-03-29 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,52.14,50.33,-0.0,1.81
2025-03-29 19:40:00+00:00,2025-03-29 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,44.81,42.48,0.33,2.0
2025-03-29 21:55:00+00:00,2025-03-29 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,48.42,39.96,6.5,1.96
2025-03-30 00:10:00+00:00,2025-03-30 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,56.58,54.4,-0.0,2.18
2025-03-30 02:25:00+00:00,2025-03-30 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,40.92,37.01,2.65,1.26
2025-03-30 03:55:00+00:00,2025-03-30 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,69.49,68.13,-0.0,1.36
2025-03-30 06:10:00+00:00,2025-03-30 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,48.89,47.79,-0.0,1.1
2025-03-30 08:25:00+00:00,2025-03-30 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,49.99,48.73,-0.0,1.26
2025-03-30 10:40:00+00:00,2025-03-30 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,43.26,40.99,0.63,1.64
2025-03-30 12:55:00+00:00,2025-03-30 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,36.32,33.01,1.53,1.78
2025-03-30 15:10:00+00:00,2025-03-30 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,54.87,52.51,-0.0,2.36
2025-03-30 17:25:00+00:00,2025-03-30 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,54.05,51.23,-0.0,2.82
2025-03-30 19:40:00+00:00,2025-03-30 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,43.4,40.21,1.22,1.97
2025-03-30 21:55:00+00:00,2025-03-30 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,37.99,34.78,1.4,1.81
2025-03-31 00:10:00+00:00,2025-03-31 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,59.81,50.66,6.37,2.78
2025-03-31 02:25:00+00:00,2025-03-31 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,69.08,41.04,25.78,2.26
2025-03-31 03:55:00+00:00,2025-03-31 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,43.48,40.96,0.51,2.01
2025-03-31 06:10:00+00:00,2025-03-31 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,35.47,32.24,1.78,1.45
2025-03-31 08:25:00+00:00,2025-03-31 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,41.54,39.11,0.67,1.76
2025-03-31 10:40:00+00:00,2025-03-31 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,36.58,32.22,1.78,2.58
2025-03-31 12:55:00+00:00,2025-03-31 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,52.88,41.0,7.86,4.02
2025-03-31 15:10:00+00:00,2025-03-31 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,37.15,32.73,1.57,2.85
2025-03-31 17:25:00+00:00,2025-03-31 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,38.61,34.12,1.45,3.04
2025-03-31 19:40:00+00:00,2025-03-31 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,38.07,31.55,3.46,3.06
2025-03-31 21:55:00+00:00,2025-03-31 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,47.29,43.75,-0.0,3.54
2025-04-01 00:10:00+00:00,2025-04-01 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,64.67,59.61,-0.0,5.06
2025-04-01 02:25:00+00:00,2025-04-01 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,53.19,50.13,-0.0,3.06
2025-04-01 03:55:00+00:00,2025-04-01 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,40.6,37.81,1.01,1.78
2025-04-01 06:10:00+00:00,2025-04-01 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,38.16,35.58,1.26,1.32
2025-04-01 08:25:00+00:00,2025-04-01 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,38.07,35.37,1.25,1.45
2025-04-01 10:40:00+00:00,2025-04-01 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,47.89,45.22,0.82,1.85
2025-04-01 12:55:00+00:00,2025-04-01 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,71.38,64.59,3.5,3.29
2025-04-01 15:10:00+00:00,2025-04-01 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,53.59,50.11,0.27,3.21
2025-04-01 17:25:00+00:00,2025-04-01 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,40.67,36.92,1.53,2.22
2025-04-01 19:40:00+00:00,2025-04-01 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,38.93,35.08,1.78,2.07
2025-04-01 21:55:00+00:00,2025-04-01 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,58.79,53.52,2.22,3.05
2025-04-02 00:10:00+00:00,2025-04-02 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,73.94,69.89,-0.0,4.05
2025-04-02 02:25:00+00:00,2025-04-02 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,56.77,52.4,1.49,2.88
2025-04-02 03:55:00+00:00,2025-04-02 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,68.2,63.52,2.33,2.35
2025-04-02 06:10:00+00:00,2025-04-02 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,49.54,46.76,1.42,1.36
2025-04-02 08:25:00+00:00,2025-04-02 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,45.98,42.51,2.02,1.45
2025-04-02 10:40:00+00:00,2025-04-02 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,47.17,43.15,1.95,2.07
2025-04-02 12:55:00+00:00,2025-04-02 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,49.12,43.96,2.34,2.82
2025-04-02 15:10:00+00:00,2025-04-02 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,49.78,45.86,1.45,2.47
2025-04-02 17:25:00+00:00,2025-04-02 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,43.41,39.16,2.25,2.0
2025-04-02 19:40:00+00:00,2025-04-02 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,43.08,39.01,1.93,2.14
2025-04-02 21:55:00+00:00,2025-04-02 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,54.5,49.27,1.44,3.79
2025-04-03 00:10:00+00:00,2025-04-03 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,76.78,68.09,3.86,4.83
2025-04-03 02:25:00+00:00,2025-04-03 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,46.82,42.33,1.91,2.58
2025-04-03 03:55:00+00:00,2025-04-03 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,49.66,46.14,1.26,2.26
2025-04-03 06:10:00+00:00,2025-04-03 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,42.03,37.88,2.37,1.78
2025-04-03 08:25:00+00:00,2025-04-03 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,40.44,36.0,2.39,2.05
2025-04-03 10:40:00+00:00,2025-04-03 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,46.07,41.17,1.81,3.09
2025-04-03 12:55:00+00:00,2025-04-03 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,42.47,37.24,2.4,2.83
2025-04-03 15:10:00+00:00,2025-04-03 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,41.89,36.65,2.31,2.93
2025-04-03 17:25:00+00:00,2025-04-03 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,40.15,34.99,2.29,2.87
2025-04-03 19:40:00+00:00,2025-04-03 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,50.39,46.42,0.44,3.53
2025-04-03 21:55:00+00:00,2025-04-03 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,55.98,53.27,-1.02,3.73
2025-04-04 00:10:00+00:00,2025-04-04 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,56.71,53.78,-0.03,2.96
2025-04-04 02:25:00+00:00,2025-04-04 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,42.91,38.5,2.02,2.39
2025-04-04 03:55:00+00:00,2025-04-04 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,46.29,43.32,1.54,1.43
2025-04-04 06:10:00+00:00,2025-04-04 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,42.55,39.45,2.0,1.1
2025-04-04 08:25:00+00:00,2025-04-04 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,46.51,44.57,1.14,0.8
2025-04-04 10:40:00+00:00,2025-04-04 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,48.69,45.55,1.09,2.05
2025-04-04 12:55:00+00:00,2025-04-04 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,62.19,59.12,-0.0,3.07
2025-04-04 15:10:00+00:00,2025-04-04 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,69.18,63.54,1.7,3.94
2025-04-04 17:25:00+00:00,2025-04-04 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,44.38,39.39,2.19,2.8
2025-04-04 19:40:00+00:00,2025-04-04 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,39.67,34.01,3.59,2.07
2025-04-04 21:55:00+00:00,2025-04-04 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,50.5,47.15,1.09,2.26
2025-04-05 00:10:00+00:00,2025-04-05 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,56.0,53.79,-0.0,2.21
2025-04-05 02:25:00+00:00,2025-04-05 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,44.32,40.39,2.15,1.78
2025-04-05 03:55:00+00:00,2025-04-05 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,45.47,42.75,1.74,0.98
2025-04-05 06:10:00+00:00,2025-04-05 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,40.89,37.65,2.41,0.83
2025-04-05 08:25:00+00:00,2025-04-05 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,42.86,40.02,1.84,1.0
2025-04-05 10:40:00+00:00,2025-04-05 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,43.89,40.89,1.77,1.23
2025-04-05 12:55:00+00:00,2025-04-05 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,39.85,35.86,2.66,1.33
2025-04-05 15:10:00+00:00,2025-04-05 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,42.97,39.29,2.11,1.57
2025-04-05 17:25:00+00:00,2025-04-05 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,44.38,40.52,2.24,1.62
2025-04-05 19:40:00+00:00,2025-04-05 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,41.51,37.12,2.76,1.63
2025-04-05 21:55:00+00:00,2025-04-05 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,47.64,43.95,1.67,2.02
2025-04-06 00:10:00+00:00,2025-04-06 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,56.04,52.63,1.1,2.31
2025-04-06 02:25:00+00:00,2025-04-06 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,47.5,44.49,1.54,1.47
2025-04-06 03:55:00+00:00,2025-04-06 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,68.82,65.24,1.36,2.22
2025-04-06 06:10:00+00:00,2025-04-06 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,40.75,36.79,2.6,1.36
2025-04-06 08:25:00+00:00,2025-04-06 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,41.18,37.7,2.43,1.05
2025-04-06 10:40:00+00:00,2025-04-06 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,44.74,41.03,1.86,1.85
2025-04-06 12:55:00+00:00,2025-04-06 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,62.24,61.15,-1.05,2.14
2025-04-06 15:10:00+00:00,2025-04-06 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,66.88,64.06,-0.0,2.82
2025-04-06 17:25:00+00:00,2025-04-06 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,55.75,53.15,0.05,2.55
2025-04-06 19:40:00+00:00,2025-04-06 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,50.75,47.3,0.99,2.46
2025-04-06 21:55:00+00:00,2025-04-06 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,64.65,63.81,-1.07,1.91
2025-04-07 00:10:00+00:00,2025-04-07 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,65.14,62.63,-0.0,2.51
2025-04-07 02:25:00+00:00,2025-04-07 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,76.9,75.69,-0.0,1.21
2025-04-07 03:55:00+00:00,2025-04-07 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,73.62,70.25,1.47,1.9
2025-04-07 06:10:00+00:00,2025-04-07 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,45.71,43.0,1.9,0.81
2025-04-07 08:25:00+00:00,2025-04-07 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,57.7,59.07,-1.79,0.42
2025-04-07 10:40:00+00:00,2025-04-07 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,55.78,54.89,-0.53,1.42
2025-04-07 12:55:00+00:00,2025-04-07 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,80.94,63.66,13.65,3.63
2025-04-07 15:10:00+00:00,2025-04-07 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,75.15,69.17,2.52,3.46
2025-04-07 17:25:00+00:00,2025-04-07 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,65.82,56.78,5.8,3.24
2025-04-07 19:40:00+00:00,2025-04-07 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,65.15,50.92,11.12,3.11
2025-04-07 21:55:00+00:00,2025-04-07 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,72.55,64.73,4.39,3.43
2025-04-08 00:10:00+00:00,2025-04-08 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,92.1,85.61,1.18,5.31
2025-04-08 02:25:00+00:00,2025-04-08 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,67.05,64.1,-0.0,2.95
2025-04-08 03:55:00+00:00,2025-04-08 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,59.11,54.38,1.9,2.83
2025-04-08 06:10:00+00:00,2025-04-08 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,46.83,43.22,1.71,1.9
2025-04-08 08:25:00+00:00,2025-04-08 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,51.03,48.01,0.91,2.11
2025-04-08 10:40:00+00:00,2025-04-08 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,64.34,61.34,-0.0,3.0
2025-04-08 12:55:00+00:00,2025-04-08 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,72.59,63.97,4.33,4.29
2025-04-08 15:10:00+00:00,2025-04-08 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,61.9,52.8,5.93,3.17
2025-04-08 17:10:00+00:00,2025-04-08 17:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,52.93,49.01,1.28,2.64
2025-04-08 19:25:00+00:00,2025-04-08 19:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,57.16,47.03,7.08,3.05
2025-04-08 21:40:00+00:00,2025-04-08 21:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,-208.04,52.15,-263.32,3.13
2025-04-08 23:55:00+00:00,2025-04-09 00:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,65.7,58.02,4.08,3.6
2025-04-09 02:10:00+00:00,2025-04-09 02:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,72.79,66.06,3.23,3.5
2025-04-09 03:55:00+00:00,2025-04-09 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,55.11,51.15,1.05,2.91
2025-04-09 06:10:00+00:00,2025-04-09 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,50.53,46.65,1.69,2.19
2025-04-09 08:25:00+00:00,2025-04-09 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,50.72,47.22,1.56,1.94
2025-04-09 10:40:00+00:00,2025-04-09 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,77.3,74.18,-0.0,3.12
2025-04-09 12:55:00+00:00,2025-04-09 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,83.68,64.75,14.72,4.21
2025-04-09 15:10:00+00:00,2025-04-09 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,53.92,39.02,12.48,2.42
2025-04-09 17:25:00+00:00,2025-04-09 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,58.2,36.73,19.08,2.39
2025-04-09 19:40:00+00:00,2025-04-09 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,53.24,33.69,16.85,2.7
2025-04-09 21:55:00+00:00,2025-04-09 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,-594.6,32.26,-628.83,1.97
2025-04-10 00:10:00+00:00,2025-04-10 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,100.02,93.65,-0.0,6.37
2025-04-10 02:25:00+00:00,2025-04-10 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,61.96,59.94,-0.13,2.15
2025-04-10 03:55:00+00:00,2025-04-10 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,55.2,51.51,1.43,2.26
2025-04-10 06:10:00+00:00,2025-04-10 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,41.8,37.42,2.88,1.5
2025-04-10 08:25:00+00:00,2025-04-10 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,43.98,40.4,2.29,1.29
2025-04-10 10:40:00+00:00,2025-04-10 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,52.29,42.09,7.84,2.36
2025-04-10 12:55:00+00:00,2025-04-10 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,57.31,41.96,13.34,2.01
2025-04-10 15:10:00+00:00,2025-04-10 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,45.97,36.16,8.11,1.7
2025-04-10 17:25:00+00:00,2025-04-10 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,41.5,30.75,9.52,1.23
2025-04-10 19:40:00+00:00,2025-04-10 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,45.75,31.74,12.74,1.27
2025-04-10 21:55:00+00:00,2025-04-10 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,56.41,42.29,11.71,2.41
2025-04-11 00:10:00+00:00,2025-04-11 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,63.9,54.87,5.74,3.29
2025-04-11 02:25:00+00:00,2025-04-11 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,55.85,43.48,10.41,1.96
2025-04-11 03:55:00+00:00,2025-04-11 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,56.46,46.53,7.6,2.33
2025-04-11 06:10:00+00:00,2025-04-11 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,40.54,36.91,2.19,1.44
2025-04-11 08:25:00+00:00,2025-04-11 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,38.99,35.69,2.05,1.25
2025-04-11 10:40:00+00:00,2025-04-11 10:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,53.69,51.17,0.63,1.89
2025-04-11 12:55:00+00:00,2025-04-11 13:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,61.32,46.44,12.33,2.55
2025-04-11 15:10:00+00:00,2025-04-11 15:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,71.26,65.1,2.91,3.25
2025-04-11 17:25:00+00:00,2025-04-11 17:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,57.06,48.85,5.62,2.59
2025-04-11 19:40:00+00:00,2025-04-11 19:55:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,56.17,48.11,5.7,2.36
2025-04-11 21:55:00+00:00,2025-04-11 22:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,58.31,50.53,5.1,2.68
2025-04-12 00:10:00+00:00,2025-04-12 00:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,75.32,71.12,-0.0,4.2
2025-04-12 02:25:00+00:00,2025-04-12 02:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,58.78,50.82,5.47,2.49
2025-04-12 03:55:00+00:00,2025-04-12 04:10:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,74.83,70.04,1.43,3.36
2025-04-12 06:10:00+00:00,2025-04-12 06:25:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,57.37,55.11,-0.0,2.26
2025-04-12 08:25:00+00:00,2025-04-12 08:40:00+00:00,REAL_TIME_15_MIN,N.Y.C.,Zone,56.91,54.78,-0.0,2.13
